"TIME","GEO","CURRENCY","NACE_R2","Value","Flag and Footnotes"
"2014","EL64","Million euro","Agriculture, forestry and fishing","77.03",""
"2014","EL65","Million euro","Agriculture, forestry and fishing","75.51",""
"2014","EL3","Million euro","Agriculture, forestry and fishing","40.3",""
"2014","EL30","Million euro","Agriculture, forestry and fishing","40.3",""
"2014","EL4","Million euro","Agriculture, forestry and fishing","94.55",""
"2014","EL41","Million euro","Agriculture, forestry and fishing","14.57",""
"2014","EL42","Million euro","Agriculture, forestry and fishing","17.82",""
"2014","EL43","Million euro","Agriculture, forestry and fishing","62.16",""
"2014","ES","Million euro","Agriculture, forestry and fishing","4,425",""
"2014","ES1","Million euro","Agriculture, forestry and fishing","508.9",""
"2014","ES11","Million euro","Agriculture, forestry and fishing","420.6",""
"2014","ES12","Million euro","Agriculture, forestry and fishing","47.5",""
"2014","ES13","Million euro","Agriculture, forestry and fishing","40.9",""
"2014","ES2","Million euro","Agriculture, forestry and fishing","357.1",""
"2014","ES21","Million euro","Agriculture, forestry and fishing","83.1",""
"2014","ES22","Million euro","Agriculture, forestry and fishing","58.2",""
"2014","ES23","Million euro","Agriculture, forestry and fishing","43.1",""
"2014","ES24","Million euro","Agriculture, forestry and fishing","172.7",""
"2014","ES3","Million euro","Agriculture, forestry and fishing","27.6",""
"2014","ES30","Million euro","Agriculture, forestry and fishing","27.6",""
"2014","ES4","Million euro","Agriculture, forestry and fishing","769.6",""
"2014","ES41","Million euro","Agriculture, forestry and fishing","252.7",""
"2014","ES42","Million euro","Agriculture, forestry and fishing","308.7",""
"2014","ES43","Million euro","Agriculture, forestry and fishing","208.2",""
"2014","ES5","Million euro","Agriculture, forestry and fishing","692.6",""
"2014","ES51","Million euro","Agriculture, forestry and fishing","276.5",""
"2014","ES52","Million euro","Agriculture, forestry and fishing","385.3",""
"2014","ES53","Million euro","Agriculture, forestry and fishing","30.8",""
"2014","ES6","Million euro","Agriculture, forestry and fishing","1,902.3",""
"2014","ES61","Million euro","Agriculture, forestry and fishing","1,469.4",""
"2014","ES62","Million euro","Agriculture, forestry and fishing","429.9",""
"2014","ES63","Million euro","Agriculture, forestry and fishing","2.3",""
"2014","ES64","Million euro","Agriculture, forestry and fishing","0.7",""
"2014","ES7","Million euro","Agriculture, forestry and fishing","167",""
"2014","ES70","Million euro","Agriculture, forestry and fishing","167",""
"2014","ESZ","Million euro","Agriculture, forestry and fishing","0",""
"2014","ESZZ","Million euro","Agriculture, forestry and fishing","0",""
"2014","FR","Million euro","Agriculture, forestry and fishing",":",""
"2014","FR1","Million euro","Agriculture, forestry and fishing",":",""
"2014","FR10","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRB","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRB0","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRC","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRC1","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRC2","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRD","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRD1","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRD2","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRE","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRE1","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRE2","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRF","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRF1","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRF2","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRF3","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRG","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRG0","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRH","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRH0","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRI","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRI1","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRI2","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRI3","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRJ","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRJ1","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRJ2","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRK","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRK1","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRK2","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRL","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRL0","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRM","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRM0","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRY","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRY1","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRY2","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRY3","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRY4","Million euro","Agriculture, forestry and fishing",":",""
"2014","FRY5","Million euro","Agriculture, forestry and fishing",":",""
"2014","IT","Million euro","Agriculture, forestry and fishing","8,421.8",""
"2014","ITC","Million euro","Agriculture, forestry and fishing","957.2",""
"2014","ITC1","Million euro","Agriculture, forestry and fishing","281.5",""
"2014","ITC2","Million euro","Agriculture, forestry and fishing","14.9",""
"2014","ITC3","Million euro","Agriculture, forestry and fishing","72.9",""
"2014","ITC4","Million euro","Agriculture, forestry and fishing","587.9",""
"2014","ITH","Million euro","Agriculture, forestry and fishing","1,517",""
"2014","ITH1","Million euro","Agriculture, forestry and fishing","174.3",""
"2014","ITH2","Million euro","Agriculture, forestry and fishing","87.7",""
"2014","ITH3","Million euro","Agriculture, forestry and fishing","463",""
"2014","ITH4","Million euro","Agriculture, forestry and fishing","129.9",""
"2014","ITH5","Million euro","Agriculture, forestry and fishing","662.1",""
"2014","ITI","Million euro","Agriculture, forestry and fishing","1,237.3",""
"2014","ITI1","Million euro","Agriculture, forestry and fishing","607.1",""
"2014","ITI2","Million euro","Agriculture, forestry and fishing","123.2",""
"2014","ITI3","Million euro","Agriculture, forestry and fishing","136.3",""
"2014","ITI4","Million euro","Agriculture, forestry and fishing","370.7",""
"2014","ITF","Million euro","Agriculture, forestry and fishing","2,999.8",""
"2014","ITF1","Million euro","Agriculture, forestry and fishing","123",""
"2014","ITF2","Million euro","Agriculture, forestry and fishing","37.6",""
"2014","ITF3","Million euro","Agriculture, forestry and fishing","583.3",""
"2014","ITF4","Million euro","Agriculture, forestry and fishing","1,184.7",""
"2014","ITF5","Million euro","Agriculture, forestry and fishing","136.4",""
"2014","ITF6","Million euro","Agriculture, forestry and fishing","934.8",""
"2014","ITG","Million euro","Agriculture, forestry and fishing","1,710.5",""
"2014","ITG1","Million euro","Agriculture, forestry and fishing","1,333.5",""
"2014","ITG2","Million euro","Agriculture, forestry and fishing","377",""
"2014","ITZ","Million euro","Agriculture, forestry and fishing","0",""
"2014","ITZZ","Million euro","Agriculture, forestry and fishing","0",""
"2014","CY","Million euro","Agriculture, forestry and fishing","82.44",""
"2014","CY0","Million euro","Agriculture, forestry and fishing","82.44",""
"2014","CY00","Million euro","Agriculture, forestry and fishing","82.44",""
"2014","LV","Million euro","Agriculture, forestry and fishing","306.1",""
"2014","LV0","Million euro","Agriculture, forestry and fishing","306.1",""
"2014","LV00","Million euro","Agriculture, forestry and fishing","306.1",""
"2014","LT","Million euro","Agriculture, forestry and fishing","397.1",""
"2014","LT0","Million euro","Agriculture, forestry and fishing","397.1",""
"2014","LT01","Million euro","Agriculture, forestry and fishing","45.4",""
"2014","LT02","Million euro","Agriculture, forestry and fishing","351.7",""
"2014","LU","Million euro","Agriculture, forestry and fishing","41.49",""
"2014","LU0","Million euro","Agriculture, forestry and fishing","41.49",""
"2014","LU00","Million euro","Agriculture, forestry and fishing","41.49",""
"2014","HU","Million euro","Agriculture, forestry and fishing","1,177.52",""
"2014","HU1","Million euro","Agriculture, forestry and fishing","100.61",""
"2014","HU11","Million euro","Agriculture, forestry and fishing","24.99",""
"2014","HU12","Million euro","Agriculture, forestry and fishing","75.61",""
"2014","HU2","Million euro","Agriculture, forestry and fishing","480.29",""
"2014","HU21","Million euro","Agriculture, forestry and fishing","158.6",""
"2014","HU22","Million euro","Agriculture, forestry and fishing","145.1",""
"2014","HU23","Million euro","Agriculture, forestry and fishing","176.59",""
"2014","HU3","Million euro","Agriculture, forestry and fishing","596.63",""
"2014","HU31","Million euro","Agriculture, forestry and fishing","105.58",""
"2014","HU32","Million euro","Agriculture, forestry and fishing","239.64",""
"2014","HU33","Million euro","Agriculture, forestry and fishing","251.41",""
"2014","HUZ","Million euro","Agriculture, forestry and fishing","0",""
"2014","HUZZ","Million euro","Agriculture, forestry and fishing","0",""
"2014","MT","Million euro","Agriculture, forestry and fishing","24.37",""
"2014","MT0","Million euro","Agriculture, forestry and fishing","24.37",""
"2014","MT00","Million euro","Agriculture, forestry and fishing","24.37",""
"2014","MTZ","Million euro","Agriculture, forestry and fishing","0",""
"2014","MTZZ","Million euro","Agriculture, forestry and fishing","0",""
"2014","NL","Million euro","Agriculture, forestry and fishing",":",""
"2014","NL1","Million euro","Agriculture, forestry and fishing",":",""
"2014","NL11","Million euro","Agriculture, forestry and fishing",":",""
"2014","NL12","Million euro","Agriculture, forestry and fishing",":",""
"2014","NL13","Million euro","Agriculture, forestry and fishing",":",""
"2014","NL2","Million euro","Agriculture, forestry and fishing",":",""
"2014","NL21","Million euro","Agriculture, forestry and fishing",":",""
"2014","NL22","Million euro","Agriculture, forestry and fishing",":",""
"2014","NL23","Million euro","Agriculture, forestry and fishing",":",""
"2014","NL3","Million euro","Agriculture, forestry and fishing",":",""
"2014","NL31","Million euro","Agriculture, forestry and fishing",":",""
"2014","NL32","Million euro","Agriculture, forestry and fishing",":",""
"2014","NL33","Million euro","Agriculture, forestry and fishing",":",""
"2014","NL34","Million euro","Agriculture, forestry and fishing",":",""
"2014","NL4","Million euro","Agriculture, forestry and fishing",":",""
"2014","NL41","Million euro","Agriculture, forestry and fishing",":",""
"2014","NL42","Million euro","Agriculture, forestry and fishing",":",""
"2014","NLZ","Million euro","Agriculture, forestry and fishing",":",""
"2014","NLZZ","Million euro","Agriculture, forestry and fishing",":",""
"2014","AT","Million euro","Agriculture, forestry and fishing","655",""
"2014","AT1","Million euro","Agriculture, forestry and fishing","264",""
"2014","AT11","Million euro","Agriculture, forestry and fishing","54",""
"2014","AT12","Million euro","Agriculture, forestry and fishing","192",""
"2014","AT13","Million euro","Agriculture, forestry and fishing","19",""
"2014","AT2","Million euro","Agriculture, forestry and fishing","187",""
"2014","AT21","Million euro","Agriculture, forestry and fishing","57",""
"2014","AT22","Million euro","Agriculture, forestry and fishing","130",""
"2014","AT3","Million euro","Agriculture, forestry and fishing","204",""
"2014","AT31","Million euro","Agriculture, forestry and fishing","88",""
"2014","AT32","Million euro","Agriculture, forestry and fishing","49",""
"2014","AT33","Million euro","Agriculture, forestry and fishing","48",""
"2014","AT34","Million euro","Agriculture, forestry and fishing","19",""
"2014","ATZ","Million euro","Agriculture, forestry and fishing","0",""
"2014","ATZZ","Million euro","Agriculture, forestry and fishing","0",""
"2014","PL","Million euro","Agriculture, forestry and fishing","2,488.83",""
"2014","PL2","Million euro","Agriculture, forestry and fishing","195.49",""
"2014","PL21","Million euro","Agriculture, forestry and fishing","96.79",""
"2014","PL22","Million euro","Agriculture, forestry and fishing","98.7",""
"2014","PL4","Million euro","Agriculture, forestry and fishing","667.5",""
"2014","PL41","Million euro","Agriculture, forestry and fishing","393.61",""
