"TIME","GEO","UNIT","DIRECT","NA_ITEM","Value","Flag and Footnotes"
"2013","SI03","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","10,200",""
"2013","SI04","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","11,500",""
"2013","SK","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","8,200",""
"2013","SK0","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","8,200",""
"2013","SK01","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","15,000",""
"2013","SK02","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","7,900",""
"2013","SK03","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","7,700",""
"2013","SK04","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","6,300",""
"2013","FI","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","23,000",""
"2013","FI1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","23,000",""
"2013","FI19","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,400",""
"2013","FI1B","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","28,200",""
"2013","FI1C","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,400",""
"2013","FI1D","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","19,700",""
"2013","FI2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","27,800",""
"2013","FI20","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","27,800",""
"2013","SE","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","26,000",""
"2013","SE1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","28,600",""
"2013","SE11","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","32,000",""
"2013","SE12","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","24,000",""
"2013","SE2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","24,900",""
"2013","SE21","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","23,600",""
"2013","SE22","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","24,400",""
"2013","SE23","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","25,900",""
"2013","SE3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","23,100",""
"2013","SE31","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","22,700",""
"2013","SE32","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","22,900",""
"2013","SE33","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","23,800",""
"2013","UK","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","22,900",""
"2013","UKC","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","17,800",""
"2013","UKC1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","17,300",""
"2013","UKC2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","18,300",""
"2013","UKD","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","19,100",""
"2013","UKD1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","20,600",""
"2013","UKD3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","18,800",""
"2013","UKD4","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","17,700",""
"2013","UKD6","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","23,700",""
"2013","UKD7","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","17,800",""
"2013","UKE","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","18,800",""
"2013","UKE1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","17,900",""
"2013","UKE2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","23,000",""
"2013","UKE3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","17,500",""
"2013","UKE4","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","18,400",""
"2013","UKF","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","20,100",""
"2013","UKF1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","19,300",""
"2013","UKF2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,300",""
"2013","UKF3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","19,400",""
"2013","UKG","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","19,100",""
"2013","UKG1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","23,100",""
"2013","UKG2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","19,800",""
"2013","UKG3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","16,700",""
"2013","UKH","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","24,200",""
"2013","UKH1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,600",""
"2013","UKH2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","28,000",""
"2013","UKH3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","24,000",""
"2013","UKI","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","33,900",""
"2013","UKI3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","65,700",""
"2013","UKI4","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","29,600",""
"2013","UKI5","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","24,200",""
"2013","UKI6","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","31,100",""
"2013","UKI7","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","31,600",""
"2013","UKJ","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","27,100",""
"2013","UKJ1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","29,700",""
"2013","UKJ2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","29,100",""
"2013","UKJ3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","24,100",""
"2013","UKJ4","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","23,600",""
"2013","UKK","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,400",""
"2013","UKK1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","23,500",""
"2013","UKK2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,400",""
"2013","UKK3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","17,700",""
"2013","UKK4","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","19,000",""
"2013","UKL","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","17,500",""
"2013","UKL1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","16,500",""
"2013","UKL2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","19,200",""
"2013","UKM","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,900",""
"2013","UKM5","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","30,900",""
"2013","UKM6","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","20,600",""
"2013","UKM7","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","22,600",""
"2013","UKM8","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","19,700",""
"2013","UKM9","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","19,900",""
"2013","UKN","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","17,800",""
"2013","UKN0","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","17,800",""
"2013","UKZ","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2013","UKZZ","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2013","NO","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","38,400",""
"2013","NO0","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2013","NO01","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","46,700",""
"2013","NO02","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","31,100",""
"2013","NO03","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","33,700",""
"2013","NO04","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","41,700",""
"2013","NO05","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","37,800",""
"2013","NO06","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","35,500",""
"2013","NO07","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","31,800",""
"2013","ME","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2013","ME0","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2013","ME00","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2014","BE","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","24,000",""
