"TIME","GEO","UNIT","WSTATUS","NACE_R2","Value","Flag and Footnotes"
"2008","UKC","Thousand","Employed persons","Total - all NACE activities","1,777,148",""
"2008","UKC1","Thousand","Employed persons","Total - all NACE activities","744,955",""
"2008","UKC2","Thousand","Employed persons","Total - all NACE activities","1,032,192",""
"2008","UKD","Thousand","Employed persons","Total - all NACE activities","5,160,039",""
"2008","UKD1","Thousand","Employed persons","Total - all NACE activities","380,586",""
"2008","UKD3","Thousand","Employed persons","Total - all NACE activities","1,989,317",""
"2008","UKD4","Thousand","Employed persons","Total - all NACE activities","1,055,151",""
"2008","UKD6","Thousand","Employed persons","Total - all NACE activities","753,111",""
"2008","UKD7","Thousand","Employed persons","Total - all NACE activities","981,873",""
"2008","UKE","Thousand","Employed persons","Total - all NACE activities","3,791,752",""
"2008","UKE1","Thousand","Employed persons","Total - all NACE activities","627,545",""
"2008","UKE2","Thousand","Employed persons","Total - all NACE activities","609,696",""
"2008","UKE3","Thousand","Employed persons","Total - all NACE activities","898,571",""
"2008","UKE4","Thousand","Employed persons","Total - all NACE activities","1,655,941",""
"2008","UKF","Thousand","Employed persons","Total - all NACE activities","3,318,320",""
"2008","UKF1","Thousand","Employed persons","Total - all NACE activities","1,503,439",""
"2008","UKF2","Thousand","Employed persons","Total - all NACE activities","1,328,381",""
"2008","UKF3","Thousand","Employed persons","Total - all NACE activities","486,500",""
"2008","UKG","Thousand","Employed persons","Total - all NACE activities","4,096,758",""
"2008","UKG1","Thousand","Employed persons","Total - all NACE activities","1,005,672",""
"2008","UKG2","Thousand","Employed persons","Total - all NACE activities","1,086,722",""
"2008","UKG3","Thousand","Employed persons","Total - all NACE activities","2,004,364",""
"2008","UKH","Thousand","Employed persons","Total - all NACE activities","4,345,930",""
"2008","UKH1","Thousand","Employed persons","Total - all NACE activities","1,817,717",""
"2008","UKH2","Thousand","Employed persons","Total - all NACE activities","1,356,365",""
"2008","UKH3","Thousand","Employed persons","Total - all NACE activities","1,171,848",""
"2008","UKI","Thousand","Employed persons","Total - all NACE activities","7,920,237",""
"2008","UKI3","Thousand","Employed persons","Total - all NACE activities","2,899,446",""
"2008","UKI4","Thousand","Employed persons","Total - all NACE activities","1,834,177",""
"2008","UKI5","Thousand","Employed persons","Total - all NACE activities","882,925",""
"2008","UKI6","Thousand","Employed persons","Total - all NACE activities","853,784",""
"2008","UKI7","Thousand","Employed persons","Total - all NACE activities","1,449,905",""
"2008","UKJ","Thousand","Employed persons","Total - all NACE activities","6,742,440",""
"2008","UKJ1","Thousand","Employed persons","Total - all NACE activities","2,033,928",""
"2008","UKJ2","Thousand","Employed persons","Total - all NACE activities","2,042,731",""
"2008","UKJ3","Thousand","Employed persons","Total - all NACE activities","1,484,261",""
"2008","UKJ4","Thousand","Employed persons","Total - all NACE activities","1,181,520",""
"2008","UKK","Thousand","Employed persons","Total - all NACE activities","4,029,140",""
"2008","UKK1","Thousand","Employed persons","Total - all NACE activities","1,914,289",""
"2008","UKK2","Thousand","Employed persons","Total - all NACE activities","935,811",""
"2008","UKK3","Thousand","Employed persons","Total - all NACE activities","363,372",""
"2008","UKK4","Thousand","Employed persons","Total - all NACE activities","815,668",""
"2008","UKL","Thousand","Employed persons","Total - all NACE activities","2,047,915",""
"2008","UKL1","Thousand","Employed persons","Total - all NACE activities","1,166,308",""
"2008","UKL2","Thousand","Employed persons","Total - all NACE activities","881,607",""
"2008","UKM","Thousand","Employed persons","Total - all NACE activities","4,206,006",""
"2008","UKM5","Thousand","Employed persons","Total - all NACE activities","469,549",""
"2008","UKM6","Thousand","Employed persons","Total - all NACE activities","359,609",""
"2008","UKM7","Thousand","Employed persons","Total - all NACE activities","1,494,878",""
"2008","UKM8","Thousand","Employed persons","Total - all NACE activities","1,256,219",""
"2008","UKM9","Thousand","Employed persons","Total - all NACE activities","625,752",""
"2008","UKN","Thousand","Employed persons","Total - all NACE activities","1,362,898",""
"2008","UKN0","Thousand","Employed persons","Total - all NACE activities","1,362,898",""
"2008","UKZ","Thousand","Employed persons","Total - all NACE activities","0",""
"2008","UKZZ","Thousand","Employed persons","Total - all NACE activities","0",""
"2009","BE","Thousand","Employed persons","Total - all NACE activities","6,882,149.9",""
"2009","BE1","Thousand","Employed persons","Total - all NACE activities","1,035,399.5",""
"2009","BE10","Thousand","Employed persons","Total - all NACE activities","1,035,399.5",""
"2009","BE2","Thousand","Employed persons","Total - all NACE activities","4,022,796.6",""
"2009","BE21","Thousand","Employed persons","Total - all NACE activities","1,191,383.3",""
"2009","BE22","Thousand","Employed persons","Total - all NACE activities","485,391.4",""
"2009","BE23","Thousand","Employed persons","Total - all NACE activities","864,354.5",""
"2009","BE24","Thousand","Employed persons","Total - all NACE activities","675,376.6",""
"2009","BE25","Thousand","Employed persons","Total - all NACE activities","806,290.7",""
"2009","BE3","Thousand","Employed persons","Total - all NACE activities","1,819,921.5",""
"2009","BE31","Thousand","Employed persons","Total - all NACE activities","224,205.3",""
"2009","BE32","Thousand","Employed persons","Total - all NACE activities","645,701.5",""
"2009","BE33","Thousand","Employed persons","Total - all NACE activities","563,151.2",""
"2009","BE34","Thousand","Employed persons","Total - all NACE activities","136,859.9",""
"2009","BE35","Thousand","Employed persons","Total - all NACE activities","250,003.7",""
"2009","BEZ","Thousand","Employed persons","Total - all NACE activities","4,032.3",""
"2009","BEZZ","Thousand","Employed persons","Total - all NACE activities","4,032.3",""
"2009","BG","Thousand","Employed persons","Total - all NACE activities","6,172,380.03",""
"2009","BG3","Thousand","Employed persons","Total - all NACE activities","2,875,928.45",""
"2009","BG31","Thousand","Employed persons","Total - all NACE activities","583,351.22",""
"2009","BG32","Thousand","Employed persons","Total - all NACE activities","660,984.66",""
"2009","BG33","Thousand","Employed persons","Total - all NACE activities","767,212.67",""
"2009","BG34","Thousand","Employed persons","Total - all NACE activities","864,379.9",""
"2009","BG4","Thousand","Employed persons","Total - all NACE activities","3,296,451.57",""
"2009","BG41","Thousand","Employed persons","Total - all NACE activities","2,102,941.69",""
"2009","BG42","Thousand","Employed persons","Total - all NACE activities","1,193,509.89",""
"2009","CZ","Thousand","Employed persons","Total - all NACE activities","9,089,677",""
"2009","CZ0","Thousand","Employed persons","Total - all NACE activities","9,089,677",""
"2009","CZ01","Thousand","Employed persons","Total - all NACE activities","1,705,758",""
"2009","CZ02","Thousand","Employed persons","Total - all NACE activities","1,025,197",""
"2009","CZ03","Thousand","Employed persons","Total - all NACE activities","1,004,548",""
"2009","CZ04","Thousand","Employed persons","Total - all NACE activities","875,977",""
"2009","CZ05","Thousand","Employed persons","Total - all NACE activities","1,207,748",""
"2009","CZ06","Thousand","Employed persons","Total - all NACE activities","1,372,833",""
"2009","CZ07","Thousand","Employed persons","Total - all NACE activities","976,750",""
"2009","CZ08","Thousand","Employed persons","Total - all NACE activities","920,866",""
"2009","DK","Thousand","Employed persons","Total - all NACE activities","4,044,695",""
"2009","DK0","Thousand","Employed persons","Total - all NACE activities","4,029,388",""
"2009","DK01","Thousand","Employed persons","Total - all NACE activities","1,414,678",""
"2009","DK02","Thousand","Employed persons","Total - all NACE activities","476,231",""
"2009","DK03","Thousand","Employed persons","Total - all NACE activities","842,744",""
"2009","DK04","Thousand","Employed persons","Total - all NACE activities","896,817",""
"2009","DK05","Thousand","Employed persons","Total - all NACE activities","398,917",""
"2009","DKZ","Thousand","Employed persons","Total - all NACE activities","15,307",""
"2009","DKZZ","Thousand","Employed persons","Total - all NACE activities","15,307",""
"2009","DE","Thousand","Employed persons","Total - all NACE activities","56,133,012",""
"2009","DE1","Thousand","Employed persons","Total - all NACE activities","7,714,691",""
"2009","DE11","Thousand","Employed persons","Total - all NACE activities","2,970,728",""
"2009","DE12","Thousand","Employed persons","Total - all NACE activities","1,970,616",""
"2009","DE13","Thousand","Employed persons","Total - all NACE activities","1,499,427",""
"2009","DE14","Thousand","Employed persons","Total - all NACE activities","1,273,920",""
"2009","DE2","Thousand","Employed persons","Total - all NACE activities","9,290,382",""
"2009","DE21","Thousand","Employed persons","Total - all NACE activities","3,458,259",""
"2009","DE22","Thousand","Employed persons","Total - all NACE activities","832,965",""
"2009","DE23","Thousand","Employed persons","Total - all NACE activities","778,068",""
"2009","DE24","Thousand","Employed persons","Total - all NACE activities","747,390",""
"2009","DE25","Thousand","Employed persons","Total - all NACE activities","1,282,996",""
"2009","DE26","Thousand","Employed persons","Total - all NACE activities","922,835",""
"2009","DE27","Thousand","Employed persons","Total - all NACE activities","1,267,870",""
"2009","DE3","Thousand","Employed persons","Total - all NACE activities","2,383,914",""
"2009","DE30","Thousand","Employed persons","Total - all NACE activities","2,383,914",""
"2009","DE4","Thousand","Employed persons","Total - all NACE activities","1,576,555",""
"2009","DE40","Thousand","Employed persons","Total - all NACE activities","1,576,555",""
"2009","DE5","Thousand","Employed persons","Total - all NACE activities","540,052",""
"2009","DE50","Thousand","Employed persons","Total - all NACE activities","540,052",""
"2009","DE6","Thousand","Employed persons","Total - all NACE activities","1,580,930",""
"2009","DE60","Thousand","Employed persons","Total - all NACE activities","1,580,930",""
"2009","DE7","Thousand","Employed persons","Total - all NACE activities","4,367,238",""
"2009","DE71","Thousand","Employed persons","Total - all NACE activities","2,902,165",""
"2009","DE72","Thousand","Employed persons","Total - all NACE activities","645,069",""
"2009","DE73","Thousand","Employed persons","Total - all NACE activities","820,005",""
"2009","DE8","Thousand","Employed persons","Total - all NACE activities","1,098,074",""
"2009","DE80","Thousand","Employed persons","Total - all NACE activities","1,098,074",""
"2009","DE9","Thousand","Employed persons","Total - all NACE activities","5,018,235",""
"2009","DE91","Thousand","Employed persons","Total - all NACE activities","1,034,228",""
"2009","DE92","Thousand","Employed persons","Total - all NACE activities","1,425,432",""
"2009","DE93","Thousand","Employed persons","Total - all NACE activities","929,363",""
"2009","DE94","Thousand","Employed persons","Total - all NACE activities","1,629,212",""
